id,proxy_score,label
195,0.80847013,1.0
196,0.9983871999999999,1.0
197,0.99982166,1.0
198,0.85423034,1.0
199,0.9999938,1.0
200,0.9510857,1.0
201,0.008651043,1.0
202,0.9708111999999999,1.0
203,0.9986036,1.0
204,0.9997311,1.0
205,0.99994135,1.0
206,0.20836267,1.0
207,0.12411184,1.0
208,1.0,1.0
209,0.79178995,1.0
210,0.9747488999999999,1.0
211,0.69573355,1.0
212,0.9991916,1.0
213,0.9809709000000001,1.0
214,0.99146265,1.0
215,0.7913378000000001,1.0
216,0.99955094,1.0
217,0.9918215,1.0
218,0.06509703,1.0
219,0.31229450000000003,1.0
220,0.1588093,1.0
221,0.4618741,1.0
222,0.99979115,1.0
223,0.851017,1.0
224,0.9975359,1.0
225,0.9998870000000001,1.0
226,0.99829084,1.0
227,0.9980766,1.0
228,0.94143337,1.0
229,0.9902283000000002,1.0
230,0.9853794,1.0
231,0.9994424999999999,1.0
232,0.4646431,1.0
233,1.0,1.0
234,0.87048507,1.0
235,0.9987357,1.0
236,0.20451865,1.0
237,0.80753976,1.0
238,0.89458406,1.0
239,0.99376225,1.0
240,0.9969225,1.0
241,0.9504290000000001,1.0
242,0.0757537,1.0
243,0.95437205,1.0
244,0.9998254999999999,1.0
245,0.9840851,1.0
246,0.99515873,1.0
247,0.58816636,1.0
248,0.09137310000000001,1.0
249,0.44804165,1.0
250,0.039353162000000004,1.0
251,0.1747091,1.0
252,0.98369306,1.0
253,0.88871425,1.0
254,0.98742634,1.0
255,0.9552019,1.0
256,0.9998503000000001,1.0
257,0.9950460999999999,1.0
258,0.9845767,1.0
259,0.01908579,1.0
260,0.2672175,1.0
261,0.83876175,1.0
262,0.9888536,1.0
263,0.007740186,1.0
264,0.9963101000000001,1.0
265,0.95364594,1.0
266,0.99769264,1.0
267,0.99999523,1.0
268,0.9960700000000001,1.0
269,0.95849943,1.0
270,0.9873700999999999,1.0
271,0.93139017,1.0
272,0.9346106,1.0
273,0.46556476,1.0
274,0.021736362999999998,1.0
275,0.9223347,1.0
276,0.51660657,1.0
277,0.9999261,1.0
278,0.29285112,1.0
279,0.9993403000000001,1.0
280,0.99346066,1.0
281,0.9975723,1.0
282,0.9927811,1.0
283,0.11230408,1.0
284,0.9637450000000001,1.0
285,0.98836356,1.0
286,0.67670316,1.0
287,0.95515037,1.0
288,0.8302314000000001,1.0
289,0.75382525,1.0
290,0.9608716999999999,1.0
291,0.8872853,1.0
292,0.99956524,1.0
293,0.9970582,1.0
294,0.99596936,1.0
295,0.9997959000000001,1.0
296,0.8395391,1.0
297,0.26151055,1.0
298,0.99998236,1.0
299,0.33915243,1.0
300,0.9998374,1.0
301,0.06337508,1.0
302,0.26258275,1.0
303,0.8281583,1.0
304,0.99999666,1.0
305,0.99719036,1.0
306,0.5617798,1.0
307,0.9871117,1.0
308,0.9996386,1.0
309,0.99938077,1.0
310,0.98456407,1.0
311,0.9972329,1.0
312,0.9969493,1.0
313,0.98757046,1.0
314,0.974225,1.0
315,0.66501504,1.0
316,0.9999833,1.0
317,0.9820462,1.0
318,0.66817605,1.0
319,0.9533739999999999,1.0
320,0.9435683000000001,1.0
321,0.9954111999999999,1.0
322,0.99729615,1.0
323,0.273485,1.0
324,0.9991015999999999,1.0
325,0.9055794,1.0
326,0.98955214,1.0
327,0.99997807,1.0
328,0.99817395,1.0
329,0.99439955,1.0
330,0.21470155,1.0
331,1.0,1.0
332,1.0,1.0
333,0.99852645,1.0
334,0.71447164,1.0
335,0.99999475,1.0
336,0.1823941,1.0
337,0.99774045,1.0
338,0.8524754999999999,1.0
339,0.9998870000000001,1.0
340,0.8587751,1.0
341,0.465656,1.0
342,0.94826204,1.0
343,0.84091485,1.0
344,0.6559068,1.0
345,0.77578574,1.0
346,0.7879651,1.0
347,0.9853944,1.0
348,0.9966790999999999,1.0
349,0.5334641,1.0
350,1.0,1.0
351,0.9984474,1.0
352,0.8073608,1.0
353,0.40328202,1.0
354,0.9170135,1.0
355,0.99763983,1.0
356,0.6532131,1.0
357,0.9996763000000001,1.0
358,0.08243292,1.0
359,0.22539033,1.0
360,0.72523403,1.0
361,0.9673079,1.0
362,0.9633723,1.0
363,0.99995136,1.0
364,0.0921837,1.0
365,0.99361724,1.0
366,0.9991540000000001,1.0
367,0.9999924000000001,1.0
368,0.99999905,1.0
369,0.9972957,1.0
370,0.9998640999999999,1.0
371,0.9127368,1.0
372,0.9534030000000001,1.0
373,0.9996868,1.0
374,0.040706776,1.0
375,0.011402445,1.0
376,0.9234628,1.0
377,0.21877998,1.0
378,0.9951573,1.0
379,0.9996243,1.0
380,0.9042943999999999,1.0
381,0.9997778,1.0
382,0.008709603,1.0
383,0.99312913,1.0
384,0.9998059000000001,1.0
385,0.65688866,1.0
386,0.9999318000000001,1.0
387,0.009125971,1.0
388,0.9127744000000001,1.0
389,0.99409705,1.0
390,0.882907,1.0
391,0.51146686,1.0
392,0.99984884,1.0
393,0.42756847,1.0
394,0.9966033000000001,1.0
395,0.9983735999999999,1.0
396,0.2547818,1.0
397,0.68385375,1.0
398,0.9071908999999999,1.0
399,0.99997044,1.0
400,0.98992354,1.0
401,0.109098285,1.0
402,0.99952376,1.0
403,0.5693494,1.0
404,1.0,1.0
405,0.011882215,1.0
406,0.9994485000000001,1.0
407,0.41763642,1.0
408,0.9935433000000001,1.0
409,0.14555757,1.0
410,0.95971584,1.0
411,0.8215158000000001,1.0
412,0.8906378,1.0
413,0.9728973,1.0
414,0.99981976,1.0
415,0.08303855,1.0
416,0.9995271000000001,1.0
417,0.99994516,1.0
418,0.97369087,1.0
419,0.9960503,1.0
420,0.038849477,1.0
421,0.25062624,1.0
422,0.5926604999999999,1.0
423,0.3711874,1.0
424,0.9014209999999999,1.0
425,0.035322092,1.0
426,0.99944514,1.0
427,0.9840583,1.0
428,0.97932947,1.0
429,0.9988689000000001,1.0
430,0.8427863000000001,1.0
431,0.99775636,1.0
432,0.8173819999999999,1.0
433,0.9999676,1.0
434,0.99678487,1.0
435,0.9954261999999999,1.0
436,0.99848074,1.0
437,0.9974931,1.0
438,0.49176663,1.0
439,0.99717444,1.0
440,0.99515635,1.0
441,0.08211751,1.0
442,0.9985485999999999,1.0
443,0.8999497999999999,1.0
444,0.9994108,1.0
445,0.7394056,1.0
446,0.9070087,1.0
447,0.9443749,1.0
448,0.78973883,1.0
449,0.49344063,1.0
450,0.6576553,1.0
451,0.99539745,1.0
452,0.039612096,1.0
453,0.033016194,1.0
454,0.9999962,1.0
455,0.9956866,1.0
456,0.7806828,1.0
457,0.9904963,1.0
458,0.9989091,1.0
459,0.9217632,1.0
460,0.99995947,1.0
461,0.9966995999999999,1.0
462,0.9999962,1.0
463,0.99139124,1.0
464,0.99999285,1.0
465,0.32455906,1.0
466,0.99873906,1.0
467,0.36063027,1.0
468,0.9981868,1.0
469,0.8751757,1.0
470,0.90459377,1.0
471,0.9995828000000001,1.0
472,0.8962085999999999,1.0
473,0.99989223,1.0
474,0.98902404,1.0
475,0.96564007,1.0
476,0.99928975,1.0
477,0.18628486,1.0
478,0.9983384,1.0
479,0.049130152999999996,1.0
480,0.9821794,1.0
481,0.9786325000000001,1.0
482,0.99358714,1.0
483,0.18655525,1.0
484,0.39631623,1.0
485,0.017350493,1.0
486,0.56078386,1.0
487,0.99972254,1.0
488,0.99998856,1.0
489,0.98331225,1.0
490,0.89556813,1.0
491,0.99994755,1.0
492,0.99769574,1.0
493,0.6701249,1.0
494,0.9999933000000001,1.0
495,0.9205576999999999,1.0
496,0.9829976999999999,1.0
497,0.99989367,1.0
498,0.59756494,1.0
499,0.5057261,1.0
500,0.99991846,1.0
501,0.031840228,1.0
502,0.121970154,1.0
503,0.7533633000000001,1.0
504,0.999417,1.0
505,0.98235834,1.0
506,0.9999193999999999,1.0
507,0.9989326999999999,1.0
508,0.77570647,1.0
509,1.0,1.0
510,0.9625671,1.0
511,0.99991417,1.0
512,0.9988036,1.0
513,0.11011073,1.0
514,0.99997663,1.0
515,0.9464458,1.0
516,0.25224233,1.0
517,0.027717682,1.0
518,0.99715996,1.0
519,0.81259716,1.0
520,0.9907294,1.0
521,0.956722,1.0
522,0.19481863,1.0
523,0.9973064,1.0
524,0.23896186,1.0
525,0.9920690999999999,1.0
526,0.98344475,1.0
527,0.99961096,1.0
528,0.9994736999999999,1.0
529,0.74287313,1.0
530,0.01732916,1.0
531,0.9936189000000001,1.0
532,0.8379218,1.0
533,0.97790575,1.0
534,0.9979867,1.0
535,0.94514585,1.0
536,0.7863724,1.0
537,0.5774739000000001,1.0
538,0.19792373,1.0
539,0.9738659,1.0
540,0.9300044,1.0
541,0.97872865,1.0
542,0.85092753,1.0
543,0.99535215,1.0
544,0.30968103,1.0
545,0.9715540000000001,1.0
546,0.5412121,1.0
547,0.99727476,1.0
548,0.22793567,1.0
549,0.9992511999999999,1.0
550,0.9999318000000001,1.0
551,0.99602824,1.0
552,0.99384254,1.0
553,0.98096436,1.0
554,0.9779643,1.0
555,0.9999790000000001,1.0
556,0.9867789,1.0
557,0.8178284,1.0
558,0.36501655,1.0
559,0.99856406,1.0
560,0.9887456,1.0
561,0.9998765,1.0
562,0.51269937,1.0
563,0.9999790000000001,1.0
564,0.6083721,1.0
565,0.96078855,1.0
566,0.9937878000000001,1.0
567,0.9999918999999999,1.0
568,0.9730556999999999,1.0
569,0.99999857,1.0
570,0.9972861999999999,1.0
571,0.9915562,1.0
572,0.9999771000000001,1.0
573,0.9995995000000001,1.0
574,0.99998856,1.0
575,0.7004769000000001,1.0
576,0.99984884,1.0
577,0.99270797,1.0
578,0.9476595,1.0
579,0.01309019,1.0
580,0.99999905,1.0
581,0.99850506,1.0
582,0.705662,1.0
583,1.0,1.0
584,0.9999976,1.0
585,0.015599398,1.0
586,0.9872931,1.0
587,0.99558663,1.0
588,0.24459952,1.0
589,0.99999666,1.0
590,0.99987936,1.0
591,1.0,1.0
592,0.9888027,1.0
593,0.99986506,1.0
594,0.99881434,1.0
595,0.013370546,1.0
596,0.4112448,1.0
597,0.46596348,1.0
598,0.99060327,1.0
599,0.01031555,1.0
600,0.9712073,1.0
601,0.86002785,1.0
602,0.99999857,1.0
603,0.96912843,1.0
604,0.8051744000000001,1.0
605,0.99999905,1.0
606,0.99894696,1.0
607,0.9326171,1.0
608,0.9975594000000001,1.0
609,0.99999475,1.0
610,1.0,1.0
611,0.016139096000000002,1.0
612,0.52107996,1.0
613,0.9565382,1.0
614,0.9999976,1.0
615,0.8744499,1.0
616,0.99978256,1.0
617,0.8688589,1.0
618,0.9970299000000001,1.0
619,0.20796174,1.0
620,0.66632664,1.0
621,0.117657885,1.0
622,0.010179324,1.0
623,0.9027353000000001,1.0
624,0.99566567,1.0
625,0.99989414,1.0
626,0.17193767,1.0
627,0.8182608,1.0
628,0.9989839,1.0
629,0.9410514999999999,1.0
630,0.9414292999999999,1.0
631,0.9980514000000001,1.0
632,0.98382443,1.0
633,0.5109369,1.0
634,0.749622,1.0
635,0.9781540999999999,1.0
636,0.7332002,1.0
637,0.99999475,1.0
638,0.9981128,1.0
639,0.2950152,1.0
640,0.99624056,1.0
641,0.9475254999999999,1.0
642,0.9999876,1.0
643,0.97846943,1.0
644,0.7767214,1.0
645,0.5838309,1.0
646,0.7279324,1.0
647,0.99999857,1.0
648,0.9999551999999999,1.0
649,0.9998536,1.0
650,0.65669113,1.0
651,0.81090325,1.0
652,0.99925977,1.0
653,0.653032,1.0
654,0.98777837,1.0
655,0.9991054,1.0
656,0.97570914,1.0
657,0.9989277,1.0
658,0.8718904000000001,1.0
659,0.68415517,1.0
660,0.13561194,1.0
661,0.9996886999999999,1.0
662,0.025828722999999998,1.0
663,0.9968597,1.0
664,0.9799329999999999,1.0
665,1.0,1.0
666,0.9981287,1.0
667,0.9127937,1.0
668,0.99999857,1.0
669,0.9981573,1.0
670,0.97879165,1.0
671,0.9641179,1.0
672,0.13039026,1.0
673,0.99093586,1.0
674,0.9760620999999999,1.0
675,0.88786393,1.0
676,0.9640555000000001,1.0
677,0.99124825,1.0
678,0.46007687,1.0
679,0.99856,1.0
680,0.14608493,1.0
681,1.0,1.0
682,0.9993112,1.0
683,0.99757725,1.0
684,0.7457322,1.0
685,0.12221033,1.0
686,0.99962527,1.0
687,0.9999976,1.0
688,0.4763436,1.0
689,0.9028101999999999,1.0
690,0.090513505,1.0
691,0.50887126,1.0
692,0.99999046,1.0
693,0.8215913,1.0
694,0.9999633,1.0
695,0.9354640999999999,1.0
696,0.6305588000000001,1.0
697,0.99544847,1.0
698,0.9163834999999999,1.0
699,0.9109381999999999,1.0
700,0.97725594,1.0
701,0.011370367,1.0
702,0.9875321,1.0
703,0.99473554,1.0
704,0.99999475,1.0
705,0.9032905999999999,1.0
706,0.98413783,1.0
707,0.64720696,1.0
708,0.9999914000000001,1.0
709,0.96614647,1.0
710,0.746317,1.0
711,0.9989639000000001,1.0
712,1.0,1.0
713,0.9617543,1.0
714,0.05213939,1.0
715,0.43567324,1.0
716,0.9864388000000001,1.0
717,1.0,1.0
718,0.6087138000000001,1.0
719,0.64686435,1.0
720,0.7131449000000001,1.0
721,0.312238,1.0
722,0.97955495,1.0
723,0.57678306,1.0
724,0.99989843,1.0
725,0.9998503000000001,1.0
726,0.9362079,1.0
727,0.9830127000000001,1.0
728,1.0,1.0
729,0.99298114,1.0
730,0.48922685,1.0
731,0.9813543,1.0
732,0.9523734,1.0
733,0.87291867,1.0
734,0.9997054,1.0
735,0.98550224,1.0
736,0.8676905,1.0
737,0.99926025,1.0
738,0.8209917,1.0
739,0.012597161,1.0
740,0.72509533,1.0
741,0.9954091,1.0
742,0.9953485999999999,1.0
743,0.009267338,1.0
744,0.9999981,1.0
745,0.13444974,1.0
746,0.9846664,1.0
747,0.44987866,1.0
748,1.0,1.0
749,0.99927163,1.0
750,0.99407905,1.0
751,0.9869844000000001,1.0
752,0.9999851999999999,1.0
753,0.41180602,1.0
754,0.8665849,1.0
755,0.98949295,1.0
756,0.6689399,1.0
757,0.9999995,1.0
758,0.9889939,1.0
759,0.9947716000000001,1.0
760,0.70885324,1.0
761,0.3841013,1.0
762,0.90170527,1.0
763,0.9999671,1.0
764,0.6015976,1.0
765,0.99659544,1.0
766,0.5552596,1.0
767,0.99959713,1.0
768,0.9999809000000001,1.0
769,0.9931433000000001,1.0
770,0.6844291,1.0
771,0.9787492,1.0
772,0.7154438,1.0
773,0.99992466,1.0
774,0.99999857,1.0
775,0.99585843,1.0
776,0.8425018,1.0
777,0.1704665,1.0
778,0.29632545,1.0
779,0.79998845,1.0
780,0.04017965,1.0
781,0.98972154,1.0
782,0.9968879999999999,1.0
783,0.9990206,1.0
784,0.927575,1.0
785,1.0,1.0
786,0.9998355,1.0
787,0.99916446,1.0
788,0.17663021,1.0
789,0.003618166,1.0
790,0.5054706,1.0
791,0.98329234,1.0
792,0.69962114,1.0
793,0.8400514000000001,1.0
794,0.9677049000000001,1.0
795,0.9855782,1.0
796,0.99972445,1.0
797,0.998605,1.0
798,0.9997106,1.0
799,0.04932696,1.0
800,0.6201914000000001,1.0
801,0.95794314,1.0
802,0.8646733,1.0
803,0.9998316999999999,1.0
804,0.9918236999999999,1.0
805,0.13322833,1.0
806,0.9815153,1.0
807,0.34025946,1.0
808,0.99424237,1.0
809,0.99993134,1.0
810,0.99678963,1.0
811,0.8526783000000001,1.0
812,0.9998511999999998,1.0
813,0.91379595,1.0
814,0.99997616,1.0
815,0.97494316,1.0
816,0.81439435,1.0
817,0.028776318,1.0
818,0.99998856,1.0
819,0.8409223,1.0
820,0.9952615,1.0
821,0.97829473,1.0
822,0.9989245999999999,1.0
823,0.9959007,1.0
824,0.88287383,1.0
825,0.9885328000000001,1.0
826,0.9999962,1.0
827,0.36431313,1.0
828,0.61152494,1.0
829,0.99988747,1.0
830,0.6723744,1.0
831,0.910417,1.0
832,0.9982356,1.0
833,0.99999857,1.0
834,0.77007145,1.0
835,0.99783605,1.0
836,0.8121105,1.0
837,0.8845095,1.0
838,0.9366628,1.0
839,0.98832846,1.0
840,0.9950563,1.0
841,0.9985662000000001,1.0
842,0.95960224,1.0
843,0.82311285,1.0
844,0.26543772,1.0
845,0.99988365,1.0
846,0.8806472,1.0
847,0.35468015,1.0
848,0.98973215,1.0
849,0.86350965,1.0
850,0.043033157,1.0
851,0.35453403,1.0
852,0.9999938,1.0
853,0.5316448,1.0
854,0.9830094000000001,1.0
855,0.9964313,1.0
856,0.9999528,1.0
857,0.14537351,1.0
858,0.0564513,1.0
859,0.7239839,1.0
860,0.94526654,1.0
861,0.83308953,1.0
862,0.98966306,1.0
863,0.07625002,1.0
864,0.99725264,1.0
865,0.39748606,1.0
866,0.99991465,1.0
867,0.999877,1.0
868,0.9865290999999999,1.0
869,0.7185511,1.0
870,0.01567295,1.0
871,0.07749208,1.0
872,0.6273253000000001,1.0
873,0.9999418,1.0
874,0.24026759,1.0
875,0.1417579,1.0
876,0.5001099,1.0
877,0.9886527,1.0
878,0.97359943,1.0
879,0.9948098,1.0
880,0.9922884,1.0
881,0.9999299,1.0
882,0.034270503,1.0
883,0.99865764,1.0
884,0.30569205,1.0
885,0.9983715,1.0
886,0.9491271000000001,1.0
887,0.99077404,1.0
888,0.9876655999999999,1.0
889,0.44286895,1.0
890,0.9494456,1.0
891,1.0,1.0
892,0.49355376,1.0
893,0.99994755,1.0
894,0.9998994000000001,1.0
895,0.33335167,1.0
896,0.98517925,1.0
897,0.08091538,1.0
898,1.0,1.0
899,0.32117140000000005,1.0
900,0.94015753,1.0
901,0.15153489,1.0
902,0.99964625,1.0
903,0.9980243000000001,1.0
904,0.99346614,1.0
905,0.90725213,1.0
906,0.39325246,1.0
907,0.99404615,1.0
908,0.9142631999999999,1.0
909,0.09729119,1.0
910,0.9999771000000001,1.0
911,0.99998236,1.0
912,0.5291682,1.0
913,0.99997616,1.0
914,0.99814993,1.0
915,0.99407387,1.0
916,0.31084734,1.0
917,0.9149299999999999,1.0
918,1.0,1.0
919,0.97589713,1.0
920,0.99999666,1.0
921,0.9602285,1.0
922,0.9994575000000001,1.0
923,0.99949753,1.0
924,0.8571152,1.0
925,0.8594426,1.0
926,0.014508809,1.0
927,0.99964577,1.0
928,0.9931863999999999,1.0
929,0.97011983,1.0
930,0.95942336,1.0
931,0.98255694,1.0
932,0.9965154,1.0
933,0.9995666999999999,1.0
934,0.73085636,1.0
935,0.9489238999999999,1.0
936,0.8871957,1.0
937,0.99903584,1.0
938,0.14249004,1.0
939,0.99999714,1.0
940,0.816336,1.0
941,0.9999242,1.0
942,0.99992085,1.0
943,0.8998088,1.0
944,0.9899753000000001,1.0
945,0.7960818000000001,1.0
946,0.99938744,1.0
947,0.9962921,1.0
948,0.99419993,1.0
949,0.9997673,1.0
950,0.59555596,1.0
951,0.69747347,1.0
952,0.9986943000000001,1.0
953,0.8597219000000001,1.0
954,0.21481793,1.0
955,0.99984837,1.0
956,0.19934112,1.0
957,0.9964611999999999,1.0
958,0.047853187,1.0
959,0.9964724,1.0
960,1.0,1.0
961,0.9912076,1.0
962,0.11735562,1.0
963,0.96209216,1.0
964,0.99999094,1.0
965,0.13917464,1.0
966,0.9177078000000002,1.0
967,0.97808063,1.0
968,0.9987739,1.0
969,0.95969605,1.0
970,0.9979115,1.0
971,0.99900794,1.0
972,0.021906586000000002,1.0
973,0.9962200999999999,1.0
974,0.9988946,1.0
975,0.9997925999999999,1.0
976,0.027436659,1.0
977,0.9631755,1.0
978,0.7803606,1.0
979,0.79580504,1.0
980,0.8796393,1.0
981,0.9999733000000001,1.0
982,0.99939936,1.0
983,0.9956545,1.0
984,0.57874507,1.0
985,0.9997729999999999,1.0
986,0.995495,1.0
987,0.95978874,1.0
988,0.9995933000000001,1.0
989,0.97989935,1.0
990,0.032408535,1.0
991,0.9938809000000001,1.0
992,0.5905673,1.0
993,0.97117233,1.0
994,0.25407645,1.0
995,0.24071856,1.0
996,0.79447854,1.0
997,0.9917369,1.0
998,0.9763441999999999,1.0
999,0.979188,1.0
1000,0.99966484,1.0
1001,0.99989986,1.0
1002,0.11514002,1.0
1003,0.9949209999999999,1.0
1004,0.70558584,1.0
1005,0.7349289999999999,1.0
1006,0.88097626,1.0
1007,0.7367246999999999,1.0
1008,0.9392556000000001,1.0
1009,0.33144394,1.0
1010,0.9996763000000001,1.0
1011,0.00889759,1.0
1012,0.9998130999999999,1.0
1013,0.9999957,1.0
1014,0.8315735999999999,1.0
1015,0.99999523,1.0
1016,0.85563934,1.0
1017,0.010606791,1.0
1018,0.9940866,1.0
1019,0.7645706999999999,1.0
1020,0.012776558,1.0
1021,0.04357198599999999,1.0
1022,0.9999976,1.0
1023,0.99987364,1.0
1024,0.3321866,1.0
1025,0.9999008,1.0
1026,0.9999671,1.0
1027,0.8900614,1.0
1028,0.99991703,1.0
1029,0.45556143,1.0
1030,0.7618756,1.0
1031,1.0,1.0
1032,0.9757700999999999,1.0
1033,0.65252614,1.0
1034,0.9999995,1.0
1035,0.99872243,1.0
1036,0.95159775,1.0
1037,0.9997997,1.0
1038,0.98668647,1.0
1039,0.87153554,1.0
1040,0.9994947,1.0
1041,0.99982023,1.0
1042,0.88118887,1.0
1043,0.12598951,1.0
1044,0.9466794,1.0
1045,0.999682,1.0
1046,0.9984365,1.0
1047,0.23378475,1.0
1048,0.9004252,1.0
1049,0.98818356,1.0
1050,0.095906585,1.0
1051,0.99995565,1.0
1052,0.9358112,1.0
1053,0.99952567,1.0
1054,0.7401951,1.0
1055,0.973359,1.0
1056,0.9843115,1.0
1057,0.11641565,1.0
1058,0.9945368,1.0
1059,0.99694365,1.0
1060,0.99995375,1.0
1061,0.9980126,1.0
1062,0.8607931999999999,1.0
1063,0.75752527,1.0
1064,0.9940646000000001,1.0
1065,0.99999666,1.0
1066,0.9795226,1.0
1067,0.3712802,1.0
1068,0.9899415000000001,1.0
1069,0.9620805,1.0
1070,0.04866617,1.0
1071,0.98041815,1.0
1072,0.99810517,1.0
1073,0.9974688,1.0
1074,0.94671667,1.0
1075,0.8616646000000001,1.0
1076,0.99097204,1.0
1077,0.99999857,1.0
1078,0.6779033,1.0
1079,0.999948,1.0
1080,0.95845765,1.0
1081,0.87458044,1.0
1082,0.9112918999999999,1.0
1083,0.9996700999999999,1.0
1084,0.97733796,1.0
1085,0.10209218,1.0
1086,0.99999905,1.0
1087,0.29513782,1.0
1088,0.89181817,1.0
1089,0.09410867,1.0
1090,0.9677287,1.0
1091,0.9744129,1.0
1092,0.23380399999999998,1.0
1093,0.9943533000000001,1.0
1094,0.99999523,1.0
1095,0.7999725999999999,1.0
1096,0.002630018,1.0
1097,0.9999180000000001,1.0
1098,0.30285904,1.0
1099,0.63482064,1.0
1100,0.9990163000000001,1.0
1101,0.98737437,1.0
1102,0.809136,1.0
1103,0.99998426,1.0
1104,0.6443861,1.0
1105,0.018212898,1.0
1106,0.99927354,1.0
